gameId,queueId,seasonId,gameVersion,gameDuration,100_JUNGLE_champ,100_JUNGLE_rank,100_TOP_champ,100_TOP_rank,100_MIDDLE_champ,100_MIDDLE_rank,100_BOTTOM_2_champ,100_BOTTOM_2_rank,100_BOTTOM_champ,100_BOTTOM_rank,200_JUNGLE_champ,200_JUNGLE_rank,200_TOP_champ,200_TOP_rank,200_MIDDLE_champ,200_MIDDLE_rank,200_BOTTOM_2_champ,200_BOTTOM_2_rank,200_BOTTOM_champ,200_BOTTOM_rank,win
514232197,420,9,7.21.206.6866,1338,33,3,48,1,90,4,29,3,497,1,59,3,150,3,99,3,81,3,25,3,0
514200165,420,9,7.21.206.6866,1432,56,4,122,3,163,5,222,3,40,3,131,3,92,2,84,1,89,2,18,3,1
513358555,420,9,7.21.206.6866,1865,113,4,23,3,38,2,117,2,222,1,35,3,3,4,13,2,498,2,53,2,1
513353518,420,9,7.21.206.6866,2136,202,2,85,1,45,3,12,1,432,3,57,4,41,3,61,3,497,3,29,4,0
513296076,420,9,7.21.206.6866,1683,11,1,80,3,90,1,89,4,222,1,254,4,58,1,157,3,201,4,29,1,0
513303489,420,9,7.21.206.6866,1322,11,1,92,3,91,4,236,4,37,1,64,2,106,3,238,3,18,4,412,1,1
513246773,440,9,7.21.206.6866,2291,2,3,114,3,236,2,67,2,267,1,141,4,58,4,55,1,89,2,21,3,1
512526724,420,9,7.21.206.6866,1760,131,3,122,3,4,3,18,1,37,3,79,3,2,3,238,3,432,3,236,3,1
512509688,420,9,7.21.206.6866,2189,131,3,23,3,115,3,18,1,201,5,19,4,6,3,91,4,89,1,114,1,1
512430359,420,9,7.21.206.6866,2402,131,3,516,4,3,1,16,1,21,3,28,2,86,3,45,3,37,3,236,3,0
512397763,420,9,7.21.206.6866,1650,154,5,516,2,34,3,497,1,29,5,131,3,54,3,103,4,412,1,498,3,0
512401684,420,9,7.21.206.6866,1622,106,3,39,1,1,3,18,4,16,3,131,3,24,3,3,1,29,3,497,1,0
512238516,420,9,7.21.206.6866,2139,64,3,27,3,245,2,412,2,222,3,141,3,3,3,134,3,18,3,223,3,0
512225584,420,9,7.21.206.6866,1829,106,4,157,3,134,3,222,3,497,3,154,1,75,1,90,1,412,4,29,3,0
512208266,440,9,7.21.206.6866,2295,81,2,86,1,238,3,267,2,110,3,59,2,58,1,31,4,29,1,16,1,0
512001792,420,9,7.21.206.6866,2405,11,4,31,3,55,3,89,3,119,4,64,5,6,1,134,4,201,5,18,2,1
511807403,440,9,7.21.206.6866,1395,9,2,58,3,74,1,202,3,25,1,121,3,105,2,157,3,53,1,29,4,1
511768979,440,9,7.21.206.6866,1753,107,5,122,1,131,3,29,3,117,2,56,4,150,3,82,1,497,4,222,1,0
511784043,440,9,7.21.206.6866,1938,121,3,23,3,131,3,96,3,201,2,107,2,59,1,103,2,51,3,117,2,0
511773479,440,9,7.21.206.6866,2194,5,3,497,4,131,3,110,3,267,4,35,1,420,1,238,4,412,3,51,4,1
511696117,420,9,7.21.206.6866,2096,31,3,54,4,3,3,67,4,111,3,107,3,8,3,69,4,63,4,202,4,0
511693238,420,9,7.21.206.6866,1537,64,1,41,3,81,3,67,5,12,3,79,3,50,3,61,3,44,5,22,4,0
511676774,420,9,7.21.206.6866,1818,19,3,86,3,63,3,67,3,45,3,9,3,150,3,105,1,89,4,51,3,1
511625158,420,9,7.21.206.6866,1591,19,1,48,1,157,3,223,1,96,3,35,4,57,1,61,4,67,4,98,4,0
511611327,420,9,7.21.206.6866,1198,59,3,39,1,245,4,18,1,117,3,29,3,3,3,91,3,16,3,498,1,0
511584217,420,9,7.21.206.6866,2230,56,4,83,3,63,3,18,3,16,1,31,4,58,3,99,4,12,1,21,3,0
511561188,420,9,7.21.206.6866,1774,33,4,48,3,24,2,222,3,53,3,79,3,82,3,91,1,236,4,497,1,1
511549167,420,9,7.21.206.6866,1777,60,4,78,3,45,4,40,4,222,3,154,3,57,3,63,3,236,3,201,3,1
511516058,420,9,7.21.206.6866,1933,79,3,75,1,268,4,202,3,43,3,133,4,31,1,69,4,16,4,29,3,1
511491518,420,9,7.21.206.6866,2040,29,1,31,1,99,1,222,3,12,3,11,1,516,4,55,1,119,2,89,3,1
511353405,440,9,7.21.206.6866,1881,33,2,150,3,63,4,117,3,110,4,19,3,2,2,99,3,222,3,89,3,0
511484778,420,9,7.21.206.6866,2318,64,3,62,3,90,1,53,3,110,3,254,4,24,3,42,3,16,3,96,2,0
510175219,420,9,7.20.204.9809,1747,254,3,39,3,103,4,498,4,40,3,59,1,57,3,112,2,53,1,236,3,0
510163632,420,9,7.20.204.9809,2286,31,4,86,4,238,4,51,4,412,5,141,4,114,3,115,1,110,4,117,5,0
510180085,420,9,7.20.204.9809,1431,203,4,23,1,103,3,67,5,432,5,64,3,58,5,50,3,18,4,40,5,0
509875263,420,9,7.20.204.9809,2913,57,3,62,1,161,4,222,3,53,3,64,2,150,2,61,3,63,4,51,1,1
509909977,420,9,7.20.204.9809,2128,59,2,150,2,85,3,222,3,63,2,64,2,75,4,157,3,26,3,21,3,1
509839486,420,9,7.20.204.9809,2119,254,3,79,2,112,4,110,3,89,3,141,5,58,1,245,3,236,5,201,5,1
509799378,440,9,7.20.204.9809,1814,32,3,31,1,7,5,40,3,222,3,59,3,41,1,4,3,26,2,21,2,0
509882726,420,9,7.20.204.9809,2311,64,3,48,1,1,3,99,3,18,1,107,2,6,4,103,3,222,3,412,1,0
509794086,440,9,7.20.204.9809,1773,121,3,24,1,26,3,29,3,37,1,60,3,5,1,105,4,497,1,96,3,1
509767901,440,9,7.20.204.9809,2504,113,3,68,3,105,2,429,3,497,2,121,3,27,3,90,2,16,3,81,3,1
509748934,440,9,7.20.204.9809,1761,154,2,80,3,8,3,267,2,67,3,59,3,68,4,238,4,40,5,29,3,0
509720715,440,9,7.20.204.9809,2230,516,3,31,3,92,2,236,3,117,3,64,3,59,4,61,3,412,3,498,4,1
509763664,440,9,7.20.204.9809,1478,121,1,240,3,7,3,21,3,111,2,11,2,157,3,38,2,222,2,201,3,0
519612700,420,9,7.22.208.1062,1349,104,4,106,3,105,4,37,1,29,1,33,3,150,4,131,1,119,1,16,4,0
519599320,420,9,7.22.208.1062,2050,141,4,516,4,157,3,51,4,99,4,64,4,23,1,103,4,222,4,117,4,1
514073430,440,9,7.21.206.6866,2196,59,3,150,1,238,1,12,1,81,4,60,1,8,3,126,1,89,2,18,3,0
514063440,420,9,7.21.206.6866,2041,11,3,150,2,238,3,81,3,161,3,28,3,75,3,90,3,21,3,25,1,1
513750852,420,9,7.21.206.6866,1852,59,3,126,3,99,4,15,1,40,3,11,2,85,4,238,3,89,1,22,1,1
514058854,440,9,7.21.206.6866,1428,11,3,75,3,245,2,25,1,21,3,64,3,98,3,238,3,29,2,16,2,1
513729096,420,9,7.21.206.6866,2428,59,3,6,3,105,1,63,4,110,4,33,3,64,4,236,4,267,5,51,5,0
513719120,420,9,7.21.206.6866,1784,77,4,92,3,85,2,18,4,201,1,59,3,126,3,157,2,54,2,67,4,0
513734936,420,9,7.21.206.6866,1469,11,1,150,2,268,4,412,3,18,4,59,3,126,3,134,5,498,3,12,3,0
513713978,420,9,7.21.206.6866,1851,64,5,2,5,268,1,201,3,18,3,59,3,126,3,25,1,16,1,498,5,0
513710107,420,9,7.21.206.6866,1915,31,4,150,4,157,4,12,3,22,4,59,3,126,3,61,3,412,4,236,4,0
513692735,420,9,7.21.206.6866,1748,64,3,126,3,112,1,110,4,89,3,76,3,58,3,61,4,51,6,12,4,1
513607089,420,9,7.21.206.6866,2174,154,3,41,2,157,2,110,4,497,2,5,4,59,3,7,3,40,4,21,3,0
513391386,420,9,7.21.206.6866,2818,141,1,150,1,157,4,40,3,222,2,59,3,126,3,99,3,29,1,267,1,0
513377683,420,9,7.21.206.6866,1429,79,2,86,3,163,4,67,3,26,2,59,3,126,3,90,4,29,2,98,4,0
513349795,420,9,7.21.206.6866,1415,64,3,157,3,84,3,44,1,202,3,59,3,98,4,90,3,201,3,18,1,0
513310009,420,9,7.21.206.6866,2752,59,3,6,3,38,3,267,3,236,3,203,4,86,3,163,4,117,5,498,3,1
513263650,420,9,7.21.206.6866,1723,59,1,17,1,90,3,412,1,51,2,81,3,8,3,61,5,44,3,222,1,1
513250099,420,9,7.21.206.6866,1636,81,2,39,3,84,1,67,4,53,4,59,3,14,1,112,3,29,2,412,1,1
513107722,420,9,7.21.206.6866,1913,35,2,68,4,1,4,110,4,267,4,29,4,6,3,105,1,18,4,40,4,0
512985974,420,9,7.21.206.6866,1255,24,3,98,4,45,4,29,3,497,3,59,3,126,3,245,4,96,3,89,3,0
512979912,420,9,7.21.206.6866,1722,203,3,67,4,7,1,51,5,53,4,59,3,92,3,238,3,117,4,202,3,1
512964337,420,9,7.21.206.6866,2482,64,3,6,3,134,2,44,2,222,3,113,2,157,3,99,3,43,3,18,3,0
512887766,420,9,7.21.206.6866,2170,64,2,17,1,131,2,117,2,236,4,113,3,6,3,13,3,29,3,267,5,0
512816370,420,9,7.21.206.6866,2845,120,3,54,1,61,3,18,3,99,3,59,3,6,3,238,4,89,3,21,3,1
512805566,420,9,7.21.206.6866,2212,120,3,58,4,90,4,432,3,110,3,59,3,6,3,99,3,44,4,29,3,0
512741870,420,9,7.21.206.6866,2082,59,3,41,3,3,4,117,4,222,3,24,5,58,3,157,2,44,3,18,4,0
512665681,420,9,7.21.206.6866,2022,59,3,6,3,99,3,44,2,67,4,33,4,75,3,103,2,37,4,29,3,0
512680649,420,9,7.21.206.6866,1795,59,3,6,3,245,2,29,1,16,1,107,4,41,3,1,1,18,3,43,5,1
512392569,420,9,7.21.206.6866,2347,113,3,41,3,134,3,412,4,429,3,120,4,114,5,161,4,96,4,497,3,0
512385263,420,9,7.21.206.6866,1968,76,4,126,3,90,2,18,2,133,1,59,3,150,3,238,2,3,2,202,5,0
512355497,420,9,7.21.206.6866,1773,113,3,57,3,103,2,51,2,117,3,59,3,157,3,127,5,412,4,67,3,0
512361196,420,9,7.21.206.6866,2030,141,3,48,4,238,2,18,4,117,3,59,3,41,3,13,5,432,5,51,4,0
512193973,420,9,7.21.206.6866,1972,120,4,75,3,131,4,117,4,22,4,59,3,82,1,238,3,37,1,222,2,0
512160441,420,9,7.21.206.6866,2645,59,3,58,3,134,4,1,1,67,1,121,4,86,1,50,4,53,3,21,1,1
512166160,420,9,7.21.206.6866,2718,121,4,86,1,99,3,81,4,53,3,59,3,41,3,157,4,42,1,201,3,0
512150879,420,9,7.21.206.6866,1512,59,3,41,3,131,3,12,4,67,3,33,3,75,1,103,3,222,4,111,3,1
512108747,420,9,7.21.206.6866,1739,59,3,126,3,245,1,67,2,40,1,81,4,2,4,3,4,412,2,18,1,1
511247053,420,9,7.21.206.6866,1756,64,3,57,3,103,2,44,1,67,4,59,3,126,3,99,3,143,4,17,3,0
511243967,420,9,7.21.206.6866,2597,79,3,41,3,69,1,15,1,99,1,113,3,58,3,45,1,89,2,21,1,0
511240158,420,9,7.21.206.6866,2412,19,3,157,1,236,1,497,2,498,3,59,3,150,3,105,3,117,4,67,3,0
511128992,420,9,7.21.206.6866,2301,54,2,31,3,45,2,29,3,40,3,121,3,68,3,157,1,498,3,143,1,1
511216416,420,9,7.21.206.6866,1892,11,1,80,1,90,4,236,3,412,4,59,3,126,3,103,3,40,3,67,1,0
511116224,420,9,7.21.206.6866,1705,79,3,126,2,101,3,412,4,21,2,59,4,111,4,99,4,40,3,18,1,0
511123188,420,9,7.21.206.6866,1638,2,3,92,1,131,1,412,1,67,3,59,3,86,1,84,3,117,3,81,4,0
511130503,420,9,7.21.206.6866,1776,79,3,86,1,99,3,51,3,412,3,64,3,31,1,13,3,119,3,117,3,0
511107777,420,9,7.21.206.6866,1890,245,3,41,4,126,3,110,4,267,3,79,3,57,3,101,1,412,1,21,3,1
511095048,420,9,7.21.206.6866,2012,64,3,75,1,103,3,18,5,412,2,80,1,13,3,41,2,222,4,57,2,0
463958245,420,9,7.11.189.942,1516,76,4,17,5,238,4,53,4,202,3,59,3,50,4,99,4,22,4,117,5,0
511101719,420,9,7.21.206.6866,1832,64,1,157,3,4,4,412,2,29,2,79,3,86,2,236,1,21,3,40,1,0
463021940,420,9,7.11.189.942,2326,121,3,13,3,103,4,18,3,16,3,32,3,150,3,115,1,21,4,267,4,0
520687881,420,9,7.22.208.1062,2009,64,5,39,5,238,5,89,5,18,4,427,1,19,4,157,5,222,4,432,1,1
520204768,420,9,7.22.208.1062,2244,62,4,48,4,157,4,53,4,202,5,11,4,39,4,112,5,16,4,18,4,1
430213728,420,9,7.4.176.9828,1538,64,3,54,4,105,5,119,4,117,3,121,3,48,4,157,3,43,4,29,4,1
520001698,420,9,7.22.208.1062,1229,57,5,157,4,99,4,81,4,412,4,64,4,35,5,238,5,498,3,76,3,0
519986708,420,9,7.22.208.1062,1883,154,4,57,5,101,5,67,5,267,4,121,5,127,5,238,5,96,4,201,5,1
519910854,420,9,7.22.208.1062,1987,113,5,420,5,238,4,117,4,498,4,141,5,41,4,101,5,43,5,81,5,0
519873214,420,9,7.22.208.1062,1160,254,4,92,3,4,4,18,3,117,5,62,4,24,4,90,4,498,4,99,5,0
519624178,420,9,7.22.208.1062,1853,121,4,51,4,238,5,222,4,412,5,79,5,126,5,105,5,236,5,223,5,1
519613019,420,9,7.22.208.1062,1857,79,4,92,5,238,5,18,4,21,4,33,4,17,5,105,5,51,5,143,5,1
519609346,420,9,7.22.208.1062,1827,32,3,57,4,157,4,53,4,18,4,31,4,6,5,268,4,44,3,96,4,1
519606793,420,9,7.22.208.1062,1219,102,4,106,4,131,5,81,5,40,4,24,4,58,5,38,5,67,4,497,4,1
519582759,420,9,7.22.208.1062,1492,33,4,122,4,4,5,412,4,498,4,254,4,6,5,157,5,143,5,429,5,1
519566408,420,9,7.22.208.1062,1784,11,5,75,4,115,4,96,4,40,4,18,5,39,4,236,1,222,4,117,4,1
519533037,420,9,7.22.208.1062,2491,141,4,41,4,103,4,29,4,412,5,59,4,107,4,134,3,267,4,21,4,0
519156651,420,9,7.22.208.1062,2015,120,3,24,4,131,4,18,4,267,1,64,5,50,1,90,4,9,4,236,4,0
519119912,420,9,7.22.208.1062,1983,104,5,48,4,4,4,81,4,43,4,141,4,84,4,157,5,498,4,412,5,0
519113607,420,9,7.22.208.1062,1986,111,4,240,1,81,4,96,4,412,4,59,4,98,4,238,5,18,4,25,4,0
519055234,420,9,7.22.208.1062,2067,35,4,157,3,136,3,498,4,161,1,121,5,37,4,8,4,53,4,18,4,1
519051216,420,9,7.22.208.1062,1893,141,3,92,4,101,4,201,4,22,4,28,4,157,4,161,4,21,5,223,4,1
518887349,420,9,7.22.208.1062,2118,104,5,516,4,101,4,429,5,53,4,254,4,4,5,161,4,497,4,29,4,0
518977230,420,9,7.22.208.1062,1769,31,4,48,4,28,4,37,3,42,5,33,4,77,4,3,4,29,4,412,4,1
518908148,420,9,7.22.208.1062,1773,64,4,86,1,55,4,497,4,18,4,141,4,58,4,91,4,40,5,81,4,0
518830178,440,9,7.22.208.1062,2114,104,3,68,3,134,4,202,3,117,3,9,4,17,4,38,3,412,4,222,4,0
518791137,420,9,7.22.208.1062,2125,120,4,157,1,45,4,236,3,41,5,59,4,62,4,126,4,119,4,412,4,0
518720285,420,9,7.22.208.1062,1515,141,5,157,4,90,5,412,4,51,5,28,5,2,5,55,5,117,4,96,5,1
518757413,420,9,7.22.208.1062,1954,102,4,3,4,91,3,412,4,29,4,64,4,141,5,84,4,18,5,89,4,1
518566177,420,9,7.22.208.1062,1352,113,4,39,3,101,4,117,5,67,3,28,4,240,1,34,5,412,4,110,4,1
518667536,420,9,7.22.208.1062,1745,57,5,24,4,101,4,236,5,16,1,141,4,114,5,61,4,29,4,12,4,1
518673856,420,9,7.22.208.1062,2170,78,5,41,5,13,4,412,4,29,5,203,4,75,4,80,4,63,5,202,5,0
518554908,440,9,7.22.208.1062,2128,11,4,157,4,61,4,67,4,37,4,102,4,92,4,31,3,53,4,81,4,0
518572551,420,9,7.22.208.1062,2179,29,4,150,4,4,1,31,4,18,1,5,5,75,4,236,3,67,4,16,3,0
518559811,440,9,7.22.208.1062,2044,121,4,57,3,81,4,201,4,110,3,59,4,98,4,55,3,51,4,267,4,1
518529538,440,9,7.22.208.1062,1772,104,4,266,4,238,4,202,4,40,4,64,1,164,3,61,3,1,1,51,4,1
518426497,440,9,7.22.208.1062,2146,64,4,150,4,3,4,110,4,89,1,19,3,41,4,7,3,498,3,412,3,0
518391063,420,9,7.22.208.1062,1838,19,4,86,3,61,3,25,4,21,1,120,5,114,4,163,3,43,4,81,4,1
518412599,440,9,7.22.208.1062,1980,64,4,106,4,42,4,25,1,18,4,120,4,50,4,236,4,202,4,16,3,1
518377023,420,9,7.22.208.1062,2044,59,1,23,4,163,4,110,3,44,4,104,4,31,4,131,4,202,4,201,4,1
518325046,440,9,7.22.208.1062,3084,64,3,114,3,55,3,25,3,67,1,98,3,122,3,134,1,133,4,201,2,1
517873992,440,9,7.22.208.1062,1724,59,1,75,1,99,1,96,1,412,1,141,1,27,1,105,1,81,1,53,1,1
517860375,440,9,7.22.208.1062,1844,102,1,6,1,157,1,110,1,53,1,254,1,150,1,61,1,90,1,236,1,1
517834964,440,9,7.22.208.1062,2460,121,1,54,1,3,1,412,1,51,1,11,1,103,1,99,1,12,1,67,1,0
517818086,440,9,7.22.208.1062,1852,113,1,23,1,42,1,99,1,222,1,254,1,67,1,131,1,202,1,201,1,1
517821795,440,9,7.22.208.1062,1761,141,1,11,1,34,1,236,1,412,1,28,1,91,1,3,1,111,1,29,1,1
517717607,420,9,7.22.208.1062,2045,76,4,74,3,238,1,119,3,412,3,141,2,92,4,81,1,53,3,110,4,1
517701173,440,9,7.22.208.1062,1455,104,1,48,1,13,1,15,1,53,1,79,1,17,1,157,1,497,1,498,1,0
517643272,440,9,7.22.208.1062,1964,64,1,43,1,45,1,412,1,18,1,79,1,133,1,61,1,498,1,497,1,0
517516094,420,9,7.22.208.1062,1904,141,3,57,3,3,4,81,3,223,1,254,5,114,4,7,4,236,4,497,4,1
517519233,420,9,7.22.208.1062,2256,64,4,150,3,25,4,53,3,67,3,76,5,62,4,157,4,12,1,22,4,0
517480769,440,9,7.22.208.1062,1806,154,1,141,1,245,1,67,1,412,1,107,1,92,1,105,1,37,1,498,1,0
517453228,440,9,7.22.208.1062,1678,29,1,98,1,134,1,43,1,18,1,254,1,31,1,90,1,222,1,26,1,1
517476231,440,9,7.22.208.1062,1786,5,1,102,1,157,1,57,1,81,1,78,1,98,1,61,1,202,1,412,1,1
517425982,440,9,7.22.208.1062,2690,120,1,150,1,268,1,99,1,81,1,35,1,516,1,7,1,117,1,67,1,0
517406675,420,9,7.22.208.1062,1266,203,3,126,1,105,5,12,4,22,4,121,4,3,3,115,4,51,4,16,3,1
517440295,440,9,7.22.208.1062,1438,20,1,31,1,25,1,18,1,89,1,64,1,136,1,3,1,21,1,201,1,1
517402458,420,9,7.22.208.1062,1361,11,3,92,4,42,1,110,5,78,3,59,3,57,1,105,4,37,4,81,1,0
517329907,420,9,7.22.208.1062,2672,107,3,86,2,45,1,201,3,222,3,121,3,57,4,103,4,429,2,412,4,1
515881241,420,9,7.22.208.1062,2070,64,3,10,4,61,4,110,3,89,4,254,2,50,3,34,4,67,1,117,4,1
517301066,420,9,7.22.208.1062,3391,59,1,420,3,90,4,429,3,25,3,105,3,17,1,45,4,18,4,223,3,0
515810392,420,9,7.22.208.1062,1258,59,3,126,5,7,3,117,3,18,2,77,4,67,3,4,3,245,3,96,4,1
515810704,420,9,7.22.208.1062,1957,121,1,39,4,55,4,67,1,117,3,19,1,31,3,101,4,222,1,16,4,0
515145978,420,9,7.21.206.6866,1836,102,4,59,2,55,3,25,3,110,2,56,2,114,4,105,4,222,4,89,3,0
515147093,420,9,7.21.206.6866,1740,31,4,157,2,61,4,63,2,51,5,141,4,150,3,90,4,21,4,432,5,1
515153330,420,9,7.21.206.6866,1557,120,4,104,4,1,3,22,3,143,3,102,1,24,1,131,1,25,4,21,4,0
515144283,420,9,7.21.206.6866,2418,79,2,245,3,61,1,40,4,51,3,20,5,157,3,85,4,432,3,18,2,1
515143982,420,9,7.21.206.6866,1672,254,3,27,4,115,4,497,4,119,3,11,4,516,4,1,2,51,4,86,3,0
515143726,420,9,7.21.206.6866,1816,427,4,8,3,7,3,412,3,29,3,59,1,240,3,134,2,202,3,37,3,1
515161394,420,9,7.21.206.6866,2017,67,3,31,3,131,4,89,5,29,1,5,1,17,4,90,4,12,4,429,1,1
514110012,420,9,7.21.206.6866,1478,32,1,74,4,115,3,222,5,16,4,157,3,58,4,63,4,267,3,81,3,0
514079126,420,9,7.21.206.6866,1637,33,3,24,1,134,4,222,3,40,1,141,2,516,1,90,4,18,1,25,3,0
514088482,420,9,7.21.206.6866,1375,59,5,8,5,41,4,25,4,29,4,113,3,17,3,1,1,51,3,16,2,0
514087882,420,9,7.21.206.6866,1906,154,3,80,1,103,3,25,3,67,3,102,4,17,4,112,1,21,4,497,3,1
514069478,420,9,7.21.206.6866,1692,113,3,75,3,105,2,44,3,21,4,102,4,98,1,245,4,202,4,223,3,1
514087099,420,9,7.21.206.6866,2158,28,3,3,6,268,4,21,4,48,1,104,4,31,3,63,4,18,5,1,3,1
514068870,420,9,7.21.206.6866,1592,33,1,92,3,99,4,37,3,81,3,35,5,13,5,105,2,117,1,18,4,1
514086509,420,9,7.21.206.6866,2553,33,1,41,3,99,3,29,3,412,4,78,1,55,1,90,3,18,4,89,3,0
514086249,420,9,7.21.206.6866,1303,79,1,266,3,61,3,40,3,119,3,64,3,164,4,90,4,67,1,14,2,1
513810991,420,9,7.21.206.6866,1785,64,3,98,3,202,4,111,4,222,3,5,4,48,3,90,4,236,5,497,2,0
513779724,420,9,7.21.206.6866,1752,516,4,98,4,8,3,29,3,117,4,120,4,78,1,63,4,37,1,498,4,0
513772573,420,9,7.21.206.6866,1641,113,4,30,3,91,1,96,3,37,1,11,2,14,4,157,4,29,3,497,4,1
520549312,420,9,7.22.208.1062,1965,35,4,17,4,127,4,43,3,22,4,254,4,79,4,30,4,81,4,201,4,0
520574601,420,9,7.22.208.1062,1616,203,4,41,4,157,4,498,3,143,3,64,4,36,4,42,4,497,4,67,5,0
520541642,420,9,7.22.208.1062,1424,64,4,83,4,238,1,43,3,498,3,29,3,92,4,157,4,18,3,53,1,0
520511310,420,9,7.22.208.1062,1776,5,4,29,4,81,3,119,4,40,3,141,4,45,3,245,4,222,3,9,4,0
520517332,420,9,7.22.208.1062,1341,164,4,23,4,55,4,498,4,43,4,64,1,86,4,238,4,412,4,21,4,0
520456660,420,9,7.22.208.1062,1458,18,5,83,3,91,4,12,4,22,3,64,4,98,4,245,4,67,4,89,4,1
520092910,420,9,7.22.208.1062,1435,102,1,67,4,238,3,81,4,497,4,64,4,157,4,134,4,202,4,267,4,1
520453812,420,9,7.22.208.1062,1202,64,4,27,1,25,4,267,4,18,3,141,4,74,5,90,4,51,3,111,1,1
519659598,420,9,7.22.208.1062,1638,72,4,236,3,85,3,412,4,67,4,59,4,86,1,13,4,55,4,202,4,1
520076338,420,9,7.22.208.1062,1658,33,4,106,4,134,3,236,3,26,4,64,4,102,4,4,4,202,4,25,1,0
519657115,420,9,7.22.208.1062,1139,64,3,54,1,157,1,3,4,202,4,141,4,39,4,236,4,267,4,51,5,1
519651651,420,9,7.22.208.1062,1673,81,4,157,4,102,4,98,4,67,4,64,4,24,4,34,3,51,3,267,1,0
519641221,420,9,7.22.208.1062,1303,19,1,6,1,238,4,117,4,67,4,64,4,78,4,157,4,412,4,81,1,0
518489397,420,9,7.22.208.1062,2563,421,4,150,4,61,4,497,3,110,1,59,4,68,4,1,4,99,3,81,4,1
518484089,420,9,7.22.208.1062,1950,19,4,86,4,81,3,497,1,498,4,59,1,164,4,90,4,40,4,67,1,0
518389773,420,9,7.22.208.1062,2228,64,4,266,1,127,3,222,4,17,3,24,4,126,4,63,4,18,4,40,1,1
518130781,420,9,7.22.208.1062,2088,164,4,27,4,115,3,201,4,429,4,141,3,86,5,13,1,412,4,51,4,1
518040812,420,9,7.22.208.1062,1594,104,4,57,4,1,1,119,4,412,3,64,4,75,5,63,4,81,4,267,4,1
518096947,420,9,7.22.208.1062,1268,2,1,92,3,99,4,202,4,63,4,427,3,86,1,105,4,89,4,110,4,0
517990292,420,9,7.22.208.1062,1467,57,4,150,5,55,4,10,4,96,4,28,4,122,4,105,4,40,5,18,4,0
517640538,420,9,7.22.208.1062,1298,79,2,57,6,161,2,89,4,81,3,64,2,92,3,84,4,16,4,202,4,1
517513615,420,9,7.22.208.1062,1885,31,2,85,5,103,3,17,5,16,2,121,3,420,4,61,4,117,4,202,2,1
517528386,420,9,7.22.208.1062,1778,141,4,516,5,157,3,16,4,498,4,64,2,150,5,238,3,201,3,81,2,1
517526011,420,9,7.22.208.1062,1415,35,3,126,3,202,2,18,1,117,4,24,2,58,4,4,3,17,4,29,4,1
516659395,420,9,7.22.208.1062,1802,33,4,3,4,238,2,63,3,18,3,35,3,58,3,134,3,222,4,25,2,1
517058049,420,9,7.22.208.1062,2219,141,4,31,4,61,4,67,4,25,4,121,4,245,5,7,2,53,4,51,4,0
516293557,440,9,7.22.208.1062,1847,20,1,80,1,202,1,67,1,432,1,102,1,114,1,4,1,12,1,236,1,1
516528428,420,9,7.22.208.1062,2464,59,3,8,4,157,5,202,2,25,3,64,2,81,1,238,4,18,3,432,4,1
517066762,420,9,7.22.208.1062,1472,59,2,84,1,112,1,64,4,119,3,11,3,8,4,238,2,44,4,18,4,1
516656295,420,9,7.22.208.1062,1588,19,4,80,4,38,3,236,2,117,1,24,3,41,1,26,4,202,3,45,4,0
516291104,440,9,7.22.208.1062,1267,64,1,101,1,91,1,51,1,14,1,120,1,86,1,238,1,53,1,202,1,0
516024305,440,9,7.22.208.1062,1808,3,1,92,1,245,1,498,1,497,1,77,1,516,1,131,1,202,1,40,1,0
516007610,440,9,7.22.208.1062,1653,141,1,17,1,27,1,202,1,37,1,28,1,31,1,157,1,51,1,89,1,1
515246579,420,9,7.21.206.6866,2619,59,3,31,3,84,2,29,1,40,4,64,3,23,3,61,4,51,2,25,4,0
514462183,420,9,7.21.206.6866,1521,23,1,31,3,61,4,40,4,498,4,64,2,107,1,3,3,89,2,119,3,1
515244331,420,9,7.21.206.6866,1506,59,3,238,2,103,5,78,1,236,4,107,4,14,3,105,5,96,4,117,3,0
515157005,420,9,7.21.206.6866,2280,107,3,62,1,85,2,119,4,25,3,516,4,68,4,7,2,53,4,51,3,1
514443918,420,9,7.21.206.6866,1757,64,2,420,2,134,4,53,3,51,4,113,1,157,3,103,4,89,3,119,3,1
514450510,420,9,7.21.206.6866,1783,32,1,23,2,4,2,222,3,63,2,64,5,150,3,61,5,119,1,117,3,1
514460736,420,9,7.21.206.6866,2068,102,1,150,2,236,4,51,2,44,4,32,1,222,3,79,2,110,3,12,1,1
513184215,420,9,7.21.206.6866,2359,254,1,68,2,103,4,12,4,119,1,113,3,27,1,99,4,18,4,412,5,1
513109427,420,9,7.21.206.6866,1783,64,2,17,1,10,4,429,3,25,3,19,5,67,3,99,4,497,4,18,3,0
513181692,420,9,7.21.206.6866,1829,113,1,6,4,136,4,16,3,498,4,421,3,59,1,163,2,222,3,37,1,0
512900909,420,9,7.21.206.6866,1847,113,3,141,5,238,2,40,4,21,1,32,3,92,3,61,3,37,1,498,1,0
512877912,420,9,7.21.206.6866,1831,79,3,41,4,63,4,67,4,37,2,120,4,98,3,55,1,236,2,16,3,1
512883583,420,9,7.21.206.6866,1426,254,3,126,4,43,2,51,5,497,4,121,1,41,3,4,4,223,3,67,1,0
